Orthogroup	Species	Deinococcus_radiodurans_aa	Orthologs
OG0000921	Bacillus_subtilis_aa	UDL00414.1	CAB13472.1
OG0000921	Rhodococcus_erythropolis_aa	UDL00414.1	ALU71525.1
OG0000922	Rhodococcus_erythropolis_aa	UDL01054.1	ALU71524.1
OG0000922	Bacillus_subtilis_aa	UDL01054.1	CAB13473.1
OG0000923	Rhodococcus_erythropolis_aa	UDL01055.1	ALU71523.1
OG0000923	Bacillus_subtilis_aa	UDL01055.1	CAB13475.1
OG0000924	Rhodococcus_erythropolis_aa	UDL01056.1	ALU71522.1
OG0000924	Bacillus_subtilis_aa	UDL01056.1	CAB13476.1
OG0000925	Bacillus_subtilis_aa	UDK99923.1	CAB13477.2
OG0000925	Rhodococcus_erythropolis_aa	UDK99923.1	ALU71512.1
OG0000926	Rhodococcus_erythropolis_aa	UDL01001.1	ALU71510.1
OG0000926	Bacillus_subtilis_aa	UDL01001.1	CAB13479.1
OG0000927	Rhodococcus_erythropolis_aa	UDL00371.1	ALU69755.1
OG0000927	Bacillus_subtilis_aa	UDL00371.1	CAB13482.1
OG0000928	Bacillus_subtilis_aa	UDL00372.1	CAB13483.1
OG0000928	Rhodococcus_erythropolis_aa	UDL00372.1	ALU69756.1
OG0000929	Rhodococcus_erythropolis_aa	UDK99326.1	ALU71502.1
OG0000929	Bacillus_subtilis_aa	UDK99326.1	CAB13484.1
OG0000931	Rhodococcus_erythropolis_aa	UDL00611.1	ALU71495.1
OG0000931	Bacillus_subtilis_aa	UDL00611.1	CAB13522.1
OG0000932	Bacillus_subtilis_aa	UDL00610.1	CAB13523.1
OG0000932	Rhodococcus_erythropolis_aa	UDL00610.1	ALU71494.1
OG0000933	Bacillus_subtilis_aa	UDL00609.1	CAB13524.2
OG0000933	Rhodococcus_erythropolis_aa	UDL00609.1	ALU71493.1
OG0000934	Bacillus_subtilis_aa	UDL00608.1	CAB13525.1
OG0000934	Rhodococcus_erythropolis_aa	UDL00608.1	ALU71492.1
OG0000935	Bacillus_subtilis_aa	UDL00607.1	CAB13527.1
OG0000935	Rhodococcus_erythropolis_aa	UDL00607.1	ALU71491.1
OG0000936	Rhodococcus_erythropolis_aa	UDL00606.1	ALU71485.1
OG0000936	Bacillus_subtilis_aa	UDL00606.1	CAB13528.2
OG0000937	Bacillus_subtilis_aa	UDL00605.1	CAB13529.1
OG0000937	Rhodococcus_erythropolis_aa	UDL00605.1	ALU71484.1
OG0000938	Rhodococcus_erythropolis_aa	UDL00865.1	ALU71408.1
OG0000938	Bacillus_subtilis_aa	UDL00865.1	CAB13532.1
OG0000939	Rhodococcus_erythropolis_aa	UDL00866.1	ALU71407.1
OG0000939	Bacillus_subtilis_aa	UDL00866.1	CAB13533.1
OG0000940	Bacillus_subtilis_aa	UDL00059.1	CAB13538.1
OG0000940	Rhodococcus_erythropolis_aa	UDL00059.1	ALU71402.1
OG0000941	Bacillus_subtilis_aa	UDL00442.1	CAB13539.1
OG0000941	Rhodococcus_erythropolis_aa	UDL00442.1	ALU71397.1
OG0000942	Bacillus_subtilis_aa	UDL00153.1	CAB13540.1
OG0000942	Rhodococcus_erythropolis_aa	UDL00153.1	ALU71394.1
OG0000943	Bacillus_subtilis_aa	UDK99533.1	CAB13541.1
OG0000943	Rhodococcus_erythropolis_aa	UDK99533.1	ALU71393.1
OG0000944	Bacillus_subtilis_aa	UDL01101.1	CAB13542.1
OG0000944	Rhodococcus_erythropolis_aa	UDL01101.1	ALU71392.1
OG0000945	Rhodococcus_erythropolis_aa	UDL01053.1	ALU67827.1
OG0000945	Bacillus_subtilis_aa	UDL01053.1	CAB13548.1
OG0000947	Rhodococcus_erythropolis_aa	UDL01357.1	ALU71306.1
OG0000947	Bacillus_subtilis_aa	UDL01357.1	CAB13566.2
OG0000948	Rhodococcus_erythropolis_aa	UDL01359.1	ALU71293.1
OG0000948	Bacillus_subtilis_aa	UDL01359.1	CAB13567.2
OG0000949	Rhodococcus_erythropolis_aa	UDL00284.1	ALU71287.1
OG0000949	Bacillus_subtilis_aa	UDL00284.1	CAB13574.1
OG0000950	Rhodococcus_erythropolis_aa	UDL00148.1	ALU69570.1
OG0000950	Bacillus_subtilis_aa	UDL00148.1	CAB13580.1
OG0000951	Bacillus_subtilis_aa	UDL00769.1	CAB13617.2
OG0000951	Rhodococcus_erythropolis_aa	UDL00769.1	ALU71283.1
OG0000952	Rhodococcus_erythropolis_aa	UDK99343.1	ALU71280.1
OG0000952	Bacillus_subtilis_aa	UDK99343.1	CAB13627.2
OG0000953	Rhodococcus_erythropolis_aa	UDK99635.1	ALU70493.1
OG0000953	Bacillus_subtilis_aa	UDK99635.1	CAB13630.1
OG0000956	Rhodococcus_erythropolis_aa	UDL01279.1	ALU71047.1
OG0000956	Bacillus_subtilis_aa	UDL01279.1	CAB13673.1
OG0000957	Rhodococcus_erythropolis_aa	UDL00420.1	ALU72205.1
OG0000957	Bacillus_subtilis_aa	UDL00420.1	CAB13677.1
OG0000958	Rhodococcus_erythropolis_aa	UDL00798.1	ALU71024.1
OG0000958	Bacillus_subtilis_aa	UDL00798.1	CAB13684.1
OG0000959	Bacillus_subtilis_aa	UDL01065.1, UDK99956.1	CAB13690.1
OG0000961	Bacillus_subtilis_aa	UDL00285.1	CAB13705.1
OG0000961	Rhodococcus_erythropolis_aa	UDL00285.1	ALU70202.1
OG0000963	Bacillus_subtilis_aa	UDL01977.1, UDL01763.1	CAB13711.1
OG0000964	Bacillus_subtilis_aa	UDK99376.1	CAB13718.1
OG0000964	Rhodococcus_erythropolis_aa	UDK99376.1	ALU73159.1
OG0000965	Bacillus_subtilis_aa	UDL00620.1	CAB15627.1, CAB13724.1
OG0000967	Rhodococcus_erythropolis_aa	UDL01991.1	ALU68819.1
OG0000967	Bacillus_subtilis_aa	UDL01991.1	CAB13754.2
OG0000972	Bacillus_subtilis_aa	UDL02278.1	CAB13775.1, CAB15536.1
OG0000974	Rhodococcus_erythropolis_aa	UDL02036.1	ALU72609.1
OG0000974	Bacillus_subtilis_aa	UDL02036.1	CAB13794.2
OG0000977	Rhodococcus_erythropolis_aa	UDK99483.1	ALU70052.1
OG0000977	Bacillus_subtilis_aa	UDK99483.1	CAB13829.3
OG0000979	Rhodococcus_erythropolis_aa	UDK99315.1	ALU71400.1
OG0000979	Bacillus_subtilis_aa	UDK99315.1	CAB13836.1
OG0000982	Bacillus_subtilis_aa	UDL00644.1	CAB13850.1, CAB15541.1
OG0000983	Bacillus_subtilis_aa	UDK99686.1	CAB13851.1
OG0000983	Rhodococcus_erythropolis_aa	UDK99686.1	ALU68450.1
OG0000984	Bacillus_subtilis_aa	UDL00493.1	CAB14086.1
OG0000984	Rhodococcus_erythropolis_aa	UDL00493.1	ALU71196.1
OG0000985	Rhodococcus_erythropolis_aa	UDL00915.1	ALU68058.1
OG0000985	Bacillus_subtilis_aa	UDL00915.1	CAB14087.1
OG0000986	Rhodococcus_erythropolis_aa	UDL00943.1	ALU69925.1
OG0000986	Bacillus_subtilis_aa	UDL00943.1	CAB14097.1
OG0000987	Rhodococcus_erythropolis_aa	UDL01623.1	ALU69722.1
OG0000987	Bacillus_subtilis_aa	UDL01623.1	CAB14099.1
OG0000988	Rhodococcus_erythropolis_aa	UDL01621.1	ALU69723.1
OG0000988	Bacillus_subtilis_aa	UDL01621.1	CAB14100.1
OG0000989	Rhodococcus_erythropolis_aa	UDL00268.1	ALU71572.1
OG0000989	Bacillus_subtilis_aa	UDL00268.1	CAB14105.2
OG0000990	Rhodococcus_erythropolis_aa	UDK99276.1	ALU67736.1
OG0000990	Bacillus_subtilis_aa	UDK99276.1	CAB14139.1
OG0000991	Rhodococcus_erythropolis_aa	UDK99485.1	ALU67764.1
OG0000991	Bacillus_subtilis_aa	UDK99485.1	CAB14150.1
OG0000992	Rhodococcus_erythropolis_aa	UDK99889.1	ALU73146.1
OG0000992	Bacillus_subtilis_aa	UDK99889.1	CAB14157.1
OG0000993	Bacillus_subtilis_aa	UDL01689.1	CAB14158.1
OG0000993	Rhodococcus_erythropolis_aa	UDL01689.1	ALU73147.1
OG0000994	Rhodococcus_erythropolis_aa	UDL01606.1	ALU70491.1
OG0000994	Bacillus_subtilis_aa	UDL01606.1	CAB14159.1
OG0000995	Rhodococcus_erythropolis_aa	UDL01360.1	ALU71778.1
OG0000995	Bacillus_subtilis_aa	UDL01360.1	CAB14160.1
OG0000996	Rhodococcus_erythropolis_aa	UDL00323.1	ALU68234.1
OG0000996	Bacillus_subtilis_aa	UDL00323.1	CAB14161.1
OG0000997	Rhodococcus_erythropolis_aa	UDL00231.1	ALU71729.1
OG0000997	Bacillus_subtilis_aa	UDL00231.1	CAB14176.1
OG0000998	Rhodococcus_erythropolis_aa	UDL00258.1	ALU67914.1
OG0000998	Bacillus_subtilis_aa	UDL00258.1	CAB14177.1
OG0000999	Rhodococcus_erythropolis_aa	UDL00088.1	ALU70753.1
OG0000999	Bacillus_subtilis_aa	UDL00088.1	CAB14179.1
OG0001000	Rhodococcus_erythropolis_aa	UDL00087.1	ALU70752.1
OG0001000	Bacillus_subtilis_aa	UDL00087.1	CAB14180.2
OG0001001	Rhodococcus_erythropolis_aa	UDK99328.1	ALU69355.1
OG0001001	Bacillus_subtilis_aa	UDK99328.1	CAB14181.3
OG0001002	Bacillus_subtilis_aa	UDL00840.1	CAB14183.2
OG0001002	Rhodococcus_erythropolis_aa	UDL00840.1	ALU70551.1
OG0001003	Rhodococcus_erythropolis_aa	UDK99945.1	ALU71099.1
OG0001003	Bacillus_subtilis_aa	UDK99945.1	CAB14186.1
OG0001004	Bacillus_subtilis_aa	UDK99943.1	CAB14187.3
OG0001004	Rhodococcus_erythropolis_aa	UDK99943.1	ALU71101.1
OG0001005	Rhodococcus_erythropolis_aa	UDL01506.1	ALU70351.1
OG0001005	Bacillus_subtilis_aa	UDL01506.1	CAB14189.1
OG0001006	Rhodococcus_erythropolis_aa	UDL01679.1	ALU72165.1
OG0001006	Bacillus_subtilis_aa	UDL01679.1	CAB14190.1
OG0001007	Bacillus_subtilis_aa	UDK99252.1	CAB14194.1
OG0001007	Rhodococcus_erythropolis_aa	UDK99252.1	ALU73154.1
OG0001008	Rhodococcus_erythropolis_aa	UDL01330.1	ALU70839.1
OG0001008	Bacillus_subtilis_aa	UDL01330.1	CAB14200.1
OG0001009	Bacillus_subtilis_aa	UDL00222.1	CAB14203.2
OG0001009	Rhodococcus_erythropolis_aa	UDL00222.1	ALU72915.1
OG0001010	Rhodococcus_erythropolis_aa	UDL01031.1	ALU70780.1
OG0001010	Bacillus_subtilis_aa	UDL01031.1	CAB14204.1
OG0001011	Bacillus_subtilis_aa	UDL01542.1	CAB14205.1
OG0001011	Rhodococcus_erythropolis_aa	UDL01542.1	ALU70838.1
OG0001012	Bacillus_subtilis_aa	UDL00411.1	CAB14239.2
OG0001012	Rhodococcus_erythropolis_aa	UDL00411.1	ALU71567.1
OG0001013	Rhodococcus_erythropolis_aa	UDL00926.1	ALU70836.1
OG0001013	Bacillus_subtilis_aa	UDL00926.1	CAB14253.1
OG0001014	Bacillus_subtilis_aa	UDK99357.1	CAB14257.1
OG0001014	Rhodococcus_erythropolis_aa	UDK99357.1	ALU71068.1
OG0001015	Bacillus_subtilis_aa	UDK99356.1	CAB14258.1
OG0001015	Rhodococcus_erythropolis_aa	UDK99356.1	ALU71069.1
OG0001016	Rhodococcus_erythropolis_aa	UDK99355.1	ALU71070.1
OG0001016	Bacillus_subtilis_aa	UDK99355.1	CAB14259.1
OG0001017	Rhodococcus_erythropolis_aa	UDK99354.1	ALU71071.1
OG0001017	Bacillus_subtilis_aa	UDK99354.1	CAB14260.1
OG0001018	Rhodococcus_erythropolis_aa	UDL00024.1	ALU70434.1
OG0001018	Bacillus_subtilis_aa	UDL00024.1	CAB14284.2
OG0001019	Bacillus_subtilis_aa	UDL00152.1	CAB14293.1
OG0001019	Rhodococcus_erythropolis_aa	UDL00152.1	ALU70832.1
OG0001020	Bacillus_subtilis_aa	UDK99790.1	CAB15804.1, CAB14313.2
OG0001021	Bacillus_subtilis_aa	UDL01221.1	CAB14314.1
OG0001021	Rhodococcus_erythropolis_aa	UDL01221.1	ALU70366.1
OG0001022	Rhodococcus_erythropolis_aa	UDL00435.1	ALU71779.1
OG0001022	Bacillus_subtilis_aa	UDL00435.1	CAB14323.2
OG0001023	Bacillus_subtilis_aa	UDL01066.1	CAB14324.2
OG0001023	Rhodococcus_erythropolis_aa	UDL01066.1	ALU70257.1
OG0001024	Rhodococcus_erythropolis_aa	UDK99358.1	ALU70149.1
OG0001024	Bacillus_subtilis_aa	UDK99358.1	CAB14339.1
OG0001026	Rhodococcus_erythropolis_aa	UDL00203.1	ALU69210.1
OG0001026	Bacillus_subtilis_aa	UDL00203.1	CAB14347.2
OG0001027	Rhodococcus_erythropolis_aa	UDL00578.1	ALU70828.1
OG0001027	Bacillus_subtilis_aa	UDL00578.1	CAB14355.2
OG0001028	Bacillus_subtilis_aa	UDK99910.1	CAB14356.1
OG0001028	Rhodococcus_erythropolis_aa	UDK99910.1	ALU70813.1
OG0001029	Rhodococcus_erythropolis_aa	UDL00576.1	ALU71214.1
OG0001029	Bacillus_subtilis_aa	UDL00576.1	CAB14358.1
OG0001030	Rhodococcus_erythropolis_aa	UDL01105.1	ALU71094.1
OG0001030	Bacillus_subtilis_aa	UDL01105.1	CAB14363.2
OG0001031	Bacillus_subtilis_aa	UDK99325.1	CAB14376.2
OG0001031	Rhodococcus_erythropolis_aa	UDK99325.1	ALU71095.1
OG0001032	Bacillus_subtilis_aa	UDK99946.1	CAB14378.1
OG0001032	Rhodococcus_erythropolis_aa	UDK99946.1	ALU70339.1
OG0001033	Rhodococcus_erythropolis_aa	UDL00877.1	ALU70872.1
OG0001033	Bacillus_subtilis_aa	UDL00877.1	CAB14386.1
OG0001035	Bacillus_subtilis_aa	UDL01555.1	CAB14410.1
OG0001035	Rhodococcus_erythropolis_aa	UDL01555.1	ALU71155.1
OG0001036	Rhodococcus_erythropolis_aa	UDL00881.1	ALU69793.1
OG0001036	Bacillus_subtilis_aa	UDL00881.1	CAB14420.1
OG0001037	Bacillus_subtilis_aa	UDL01933.1	CAB14426.1
OG0001037	Rhodococcus_erythropolis_aa	UDL01933.1	ALU69393.1
OG0001038	Rhodococcus_erythropolis_aa	UDL01932.1	ALU69392.1
OG0001038	Bacillus_subtilis_aa	UDL01932.1	CAB14427.2
OG0001039	Rhodococcus_erythropolis_aa	UDL01931.1	ALU69391.1
OG0001039	Bacillus_subtilis_aa	UDL01931.1	CAB14428.2
OG0001040	Rhodococcus_erythropolis_aa	UDL01930.1	ALU69390.1
OG0001040	Bacillus_subtilis_aa	UDL01930.1	CAB14429.1
OG0001041	Rhodococcus_erythropolis_aa	UDK99574.1	ALU71483.1
OG0001041	Bacillus_subtilis_aa	UDK99574.1	CAB14437.1
OG0001042	Rhodococcus_erythropolis_aa	UDL01194.1	ALU69946.1
OG0001042	Bacillus_subtilis_aa	UDL01194.1	CAB14446.2
OG0001043	Rhodococcus_erythropolis_aa	UDK99318.1	ALU70482.1
OG0001043	Bacillus_subtilis_aa	UDK99318.1	CAB14447.1
OG0001044	Bacillus_subtilis_aa	UDK99781.1	CAB14451.2
OG0001044	Rhodococcus_erythropolis_aa	UDK99781.1	ALU70446.1
OG0001045	Rhodococcus_erythropolis_aa	UDK99982.1	ALU70431.1
OG0001045	Bacillus_subtilis_aa	UDK99982.1	CAB14457.2
OG0001046	Rhodococcus_erythropolis_aa	UDK99824.1	ALU70414.1
OG0001046	Bacillus_subtilis_aa	UDK99824.1	CAB14458.1
OG0001047	Rhodococcus_erythropolis_aa	UDL01208.1	ALU71842.1
OG0001047	Bacillus_subtilis_aa	UDL01208.1	CAB14459.1
OG0001048	Bacillus_subtilis_aa	UDL01128.1	CAB14461.2
OG0001048	Rhodococcus_erythropolis_aa	UDL01128.1	ALU70412.1
OG0001049	Rhodococcus_erythropolis_aa	UDL01035.1	ALU70411.1
OG0001049	Bacillus_subtilis_aa	UDL01035.1	CAB14476.2
OG0001050	Rhodococcus_erythropolis_aa	UDL00617.1	ALU70406.1
OG0001050	Bacillus_subtilis_aa	UDL00617.1	CAB14486.1
OG0001051	Bacillus_subtilis_aa	UDL00749.1, UDL00618.1	CAB14487.2
OG0001052	Bacillus_subtilis_aa	UDK99334.1	CAB14489.1
OG0001052	Rhodococcus_erythropolis_aa	UDK99334.1	ALU72520.1
OG0001053	Bacillus_subtilis_aa	UDK99333.1	CAB14490.1
OG0001053	Rhodococcus_erythropolis_aa	UDK99333.1	ALU72519.1
OG0001054	Rhodococcus_erythropolis_aa	UDL00279.1	ALU70384.1
OG0001054	Bacillus_subtilis_aa	UDL00279.1	CAB14493.1
OG0001055	Bacillus_subtilis_aa	UDL00429.1	CAB14497.2
OG0001055	Rhodococcus_erythropolis_aa	UDL00429.1	ALU70378.1
OG0001056	Bacillus_subtilis_aa	UDL00920.1	CAB14499.1
OG0001056	Rhodococcus_erythropolis_aa	UDL00920.1	ALU70376.1
OG0001057	Bacillus_subtilis_aa	UDL00921.1	CAB14501.1
OG0001057	Rhodococcus_erythropolis_aa	UDL00921.1	ALU70375.1
OG0001058	Rhodococcus_erythropolis_aa	UDL01570.1	ALU70371.1
OG0001058	Bacillus_subtilis_aa	UDL01570.1	CAB14504.1
OG0001059	Rhodococcus_erythropolis_aa	UDL00683.1	ALU68211.1
OG0001059	Bacillus_subtilis_aa	UDL00683.1	CAB14514.1
OG0001060	Bacillus_subtilis_aa	UDL02115.1	CAB14519.1
OG0001060	Rhodococcus_erythropolis_aa	UDL02115.1	ALU70623.1
OG0001061	Bacillus_subtilis_aa	UDL01276.1	CAB14585.1, CAB16034.2
OG0001063	Rhodococcus_erythropolis_aa	UDL01339.1	ALU69605.1
OG0001063	Bacillus_subtilis_aa	UDL01339.1	CAB14626.2
OG0001065	Rhodococcus_erythropolis_aa	UDL01785.1	ALU72697.1
OG0001065	Bacillus_subtilis_aa	UDL01785.1	CAB14638.2
OG0001067	Bacillus_subtilis_aa	UDL01715.1, UDL00555.1	CAB14669.1
OG0001068	Bacillus_subtilis_aa	UDL01753.1	CAB14676.1, CAB14677.1
OG0001070	Bacillus_subtilis_aa	UDL01550.1	CAB14679.1
OG0001070	Rhodococcus_erythropolis_aa	UDL01550.1	ALU71105.1
OG0001071	Bacillus_subtilis_aa	UDL01322.1	CAB14682.1
OG0001071	Rhodococcus_erythropolis_aa	UDL01322.1	ALU71107.1
OG0001072	Bacillus_subtilis_aa	UDL00834.1	CAB14691.3
OG0001072	Rhodococcus_erythropolis_aa	UDL00834.1	ALU71589.1
OG0001073	Bacillus_subtilis_aa	UDL01130.1	CAB14694.2
OG0001073	Rhodococcus_erythropolis_aa	UDL01130.1	ALU67905.1
OG0001074	Bacillus_subtilis_aa	UDL00958.1	CAB14695.1
OG0001074	Rhodococcus_erythropolis_aa	UDL00958.1	ALU71108.1
OG0001075	Rhodococcus_erythropolis_aa	UDL00461.1	ALU71112.1
OG0001075	Bacillus_subtilis_aa	UDL00461.1	CAB14714.1
OG0001076	Rhodococcus_erythropolis_aa	UDL00463.1	ALU71154.1
OG0001076	Bacillus_subtilis_aa	UDL00463.1	CAB14715.1
OG0001077	Rhodococcus_erythropolis_aa	UDL00904.1	ALU71158.1
OG0001077	Bacillus_subtilis_aa	UDL00904.1	CAB14719.2
OG0001078	Bacillus_subtilis_aa	UDL00889.1	CAB14724.2
OG0001078	Rhodococcus_erythropolis_aa	UDL00889.1	ALU71161.1
OG0001079	Bacillus_subtilis_aa	UDL01778.1	CAB14731.1
OG0001079	Rhodococcus_erythropolis_aa	UDL01778.1	ALU67898.1
OG0001080	Rhodococcus_erythropolis_aa	UDK99776.1	ALU71164.1
OG0001080	Bacillus_subtilis_aa	UDK99776.1	CAB14733.2
OG0001081	Bacillus_subtilis_aa	UDL00397.1	CAB14734.1
OG0001081	Rhodococcus_erythropolis_aa	UDL00397.1	ALU71165.1
OG0001082	Bacillus_subtilis_aa	UDL01546.1	CAB14742.1
OG0001082	Rhodococcus_erythropolis_aa	UDL01546.1	ALU71167.1
OG0001083	Bacillus_subtilis_aa	UDL00281.1	CAB14750.1
OG0001083	Rhodococcus_erythropolis_aa	UDL00281.1	ALU68037.1
OG0001084	Bacillus_subtilis_aa	UDK99295.1	CAB14752.1
OG0001084	Rhodococcus_erythropolis_aa	UDK99295.1	ALU70355.1
OG0001085	Bacillus_subtilis_aa	UDK99296.1	CAB14754.1
OG0001085	Rhodococcus_erythropolis_aa	UDK99296.1	ALU70354.1
OG0001086	Rhodococcus_erythropolis_aa	UDK99297.1	ALU70353.1
OG0001086	Bacillus_subtilis_aa	UDK99297.1	CAB14756.1
OG0001087	Bacillus_subtilis_aa	UDL00336.1	CAB14765.1
OG0001087	Rhodococcus_erythropolis_aa	UDL00336.1	ALU71781.1
OG0001088	Bacillus_subtilis_aa	UDK99349.1	CAB14769.2
OG0001088	Rhodococcus_erythropolis_aa	UDK99349.1	ALU70348.1
OG0001089	Bacillus_subtilis_aa	UDL01190.1	CAB14773.1
OG0001089	Rhodococcus_erythropolis_aa	UDL01190.1	ALU72228.1
OG0001090	Bacillus_subtilis_aa	UDL01370.1	CAB14775.1
OG0001090	Rhodococcus_erythropolis_aa	UDL01370.1	ALU72230.1
OG0001091	Bacillus_subtilis_aa	UDL01773.1	CAB14777.1
OG0001091	Rhodococcus_erythropolis_aa	UDL01773.1	ALU72231.1
OG0001092	Bacillus_subtilis_aa	UDL01021.1	CAB14782.2
OG0001092	Rhodococcus_erythropolis_aa	UDL01021.1	ALU70335.1
OG0001093	Rhodococcus_erythropolis_aa	UDL01000.1	ALU70332.1
OG0001093	Bacillus_subtilis_aa	UDL01000.1	CAB14783.1
OG0001094	Rhodococcus_erythropolis_aa	UDL00847.1	ALU71559.1
OG0001094	Bacillus_subtilis_aa	UDL00847.1	CAB14786.1
OG0001095	Bacillus_subtilis_aa	UDL00583.1, UDL00362.1	CAB14788.1
OG0001096	Bacillus_subtilis_aa	UDL00616.1	CAB14789.1
OG0001096	Rhodococcus_erythropolis_aa	UDL00616.1	ALU71568.1
OG0001097	Bacillus_subtilis_aa	UDL00614.1	CAB14791.1
OG0001097	Rhodococcus_erythropolis_aa	UDL00614.1	ALU71570.1
OG0001098	Bacillus_subtilis_aa	UDK99379.1	CAB14796.1
OG0001098	Rhodococcus_erythropolis_aa	UDK99379.1	ALU70274.1
OG0001099	Rhodococcus_erythropolis_aa	UDL00676.1	ALU70273.1
OG0001099	Bacillus_subtilis_aa	UDL00676.1	CAB14797.1
OG0001100	Rhodococcus_erythropolis_aa	UDL01320.1	ALU70315.1
OG0001100	Bacillus_subtilis_aa	UDL01320.1	CAB14802.1
OG0001101	Rhodococcus_erythropolis_aa	UDL00096.1	ALU71846.1
OG0001101	Bacillus_subtilis_aa	UDL00096.1	CAB14803.1
OG0001102	Rhodococcus_erythropolis_aa	UDL00468.1	ALU71066.1
OG0001102	Bacillus_subtilis_aa	UDL00468.1	CAB14809.2
OG0001103	Bacillus_subtilis_aa	UDL00090.1	CAB14810.1
OG0001103	Rhodococcus_erythropolis_aa	UDL00090.1	ALU68225.1
OG0001104	Rhodococcus_erythropolis_aa	UDL00115.1	ALU71593.1
OG0001104	Bacillus_subtilis_aa	UDL00115.1	CAB14812.1
OG0001105	Bacillus_subtilis_aa	UDL00116.1	CAB14813.1
OG0001105	Rhodococcus_erythropolis_aa	UDL00116.1	ALU71594.1
OG0001106	Rhodococcus_erythropolis_aa	UDK99651.1	ALU68272.1
OG0001106	Bacillus_subtilis_aa	UDK99651.1	CAB14819.1
OG0001107	Rhodococcus_erythropolis_aa	UDL01373.1	ALU70801.1
OG0001107	Bacillus_subtilis_aa	UDL01373.1	CAB14824.1
OG0001108	Bacillus_subtilis_aa	UDL00159.1	CAB14825.1
OG0001108	Rhodococcus_erythropolis_aa	UDL00159.1	ALU70800.1
OG0001109	Rhodococcus_erythropolis_aa	UDK99843.1	ALU68506.1
OG0001109	Bacillus_subtilis_aa	UDK99843.1	CAB14830.1
OG0001110	Bacillus_subtilis_aa	UDK99429.1	CAB14842.1, CAB14964.1
OG0001111	Bacillus_subtilis_aa	UDL01049.1	CAB14845.1
OG0001111	Rhodococcus_erythropolis_aa	UDL01049.1	ALU70799.1
OG0001112	Bacillus_subtilis_aa	UDL01050.1	CAB14846.1
OG0001112	Rhodococcus_erythropolis_aa	UDL01050.1	ALU70798.1
OG0001113	Rhodococcus_erythropolis_aa	UDL01123.1	ALU70797.1
OG0001113	Bacillus_subtilis_aa	UDL01123.1	CAB14847.1
OG0001114	Rhodococcus_erythropolis_aa	UDK99298.1	ALU71268.1
OG0001114	Bacillus_subtilis_aa	UDK99298.1	CAB14860.1
OG0001117	Rhodococcus_erythropolis_aa	UDL00952.1	ALU70782.1
OG0001117	Bacillus_subtilis_aa	UDL00952.1	CAB14866.1
OG0001118	Bacillus_subtilis_aa	UDK99675.1	CAB14868.2
OG0001118	Rhodococcus_erythropolis_aa	UDK99675.1	ALU71536.1
OG0001119	Bacillus_subtilis_aa	UDK99925.1	CAB14874.1
OG0001119	Rhodococcus_erythropolis_aa	UDK99925.1	ALU69186.1
OG0001120	Rhodococcus_erythropolis_aa	UDL01626.1	ALU70759.1
OG0001120	Bacillus_subtilis_aa	UDL01626.1	CAB14878.1
OG0001121	Bacillus_subtilis_aa	UDK99813.1	CAB14879.1
OG0001121	Rhodococcus_erythropolis_aa	UDK99813.1	ALU71578.1
OG0001122	Rhodococcus_erythropolis_aa	UDK99689.1	ALU70611.1
OG0001122	Bacillus_subtilis_aa	UDK99689.1	CAB14883.1
OG0001123	Bacillus_subtilis_aa	UDK99850.1	CAB14904.1
OG0001123	Rhodococcus_erythropolis_aa	UDK99850.1	ALU70815.1
OG0001124	Rhodococcus_erythropolis_aa	UDK99846.1	ALU70814.1
OG0001124	Bacillus_subtilis_aa	UDK99846.1	CAB14905.1
OG0001125	Bacillus_subtilis_aa	UDL00412.1	CAB14924.1
OG0001125	Rhodococcus_erythropolis_aa	UDL00412.1	ALU69789.1
OG0001126	Rhodococcus_erythropolis_aa	UDL01593.1	ALU72400.1
OG0001126	Bacillus_subtilis_aa	UDL01593.1	CAB14925.1
OG0001127	Rhodococcus_erythropolis_aa	UDL01161.1	ALU72000.1
OG0001127	Bacillus_subtilis_aa	UDL01161.1	CAB14944.1
OG0001128	Rhodococcus_erythropolis_aa	UDK99996.1	ALU71247.1
OG0001128	Bacillus_subtilis_aa	UDK99996.1	CAB14949.1
OG0001129	Bacillus_subtilis_aa	UDK99805.1	CAB14957.1
OG0001129	Rhodococcus_erythropolis_aa	UDK99805.1	ALU70590.1
OG0001130	Bacillus_subtilis_aa	UDL00759.1	CAB14968.1
OG0001130	Rhodococcus_erythropolis_aa	UDL00759.1	ALU72786.1
OG0001132	Rhodococcus_erythropolis_aa	UDL01204.1	ALU68247.1
OG0001132	Bacillus_subtilis_aa	UDL01204.1	CAB15010.1
OG0001133	Rhodococcus_erythropolis_aa	UDL00427.1	ALU68581.1
OG0001133	Bacillus_subtilis_aa	UDL00427.1	CAB15013.1
OG0001138	Rhodococcus_erythropolis_aa	UDK99818.1	ALU71081.1
OG0001138	Bacillus_subtilis_aa	UDK99818.1	CAB15033.1
OG0001139	Bacillus_subtilis_aa	UDL01285.1	CAB15288.1, CAB15043.1
OG0001140	Bacillus_subtilis_aa	UDL01180.1	CAB15046.1
OG0001140	Rhodococcus_erythropolis_aa	UDL01180.1	ALU68216.1
OG0001142	Rhodococcus_erythropolis_aa	UDL01305.1	ALU68268.1
OG0001142	Bacillus_subtilis_aa	UDL01305.1	CAB15052.1
OG0001143	Rhodococcus_erythropolis_aa	UDL01306.1	ALU68267.1
