Orthogroup	Bacillus_subtilis_aa	Deinococcus_radiodurans_aa	Rhodococcus_erythropolis_aa
OG0006292			ALU69913.1
OG0006293			ALU69914.1
OG0006294			ALU69918.1
OG0006295			ALU69921.1
OG0006296			ALU69923.1
OG0006297			ALU69928.1
OG0006298			ALU69930.1
OG0006299			ALU69931.1
OG0006300			ALU69935.1
OG0006301			ALU69938.1
OG0006302			ALU69939.1
OG0006303			ALU69942.1
OG0006304			ALU69943.1
OG0006305			ALU69945.1
OG0006306			ALU69947.1
OG0006307			ALU69951.1
OG0006308			ALU69957.1
OG0006309			ALU69958.1
OG0006310			ALU69961.1
OG0006311			ALU69962.1
OG0006312			ALU69963.1
OG0006313			ALU69964.1
OG0006314			ALU69965.1
OG0006315			ALU69966.1
OG0006316			ALU69967.1
OG0006317			ALU69970.1
OG0006318			ALU69974.1
OG0006319			ALU69975.1
OG0006320			ALU69976.1
OG0006321			ALU69980.1
OG0006322			ALU69981.1
OG0006323			ALU69982.1
OG0006324			ALU69985.1
OG0006325			ALU69987.1
OG0006326			ALU69991.1
OG0006327			ALU69993.1
OG0006328			ALU69996.1
OG0006329			ALU69997.1
OG0006330			ALU70002.1
OG0006331			ALU70003.1
OG0006332			ALU70007.1
OG0006333			ALU70008.1
OG0006334			ALU70010.1
OG0006335			ALU70011.1
OG0006336			ALU70017.1
OG0006337			ALU70019.1
OG0006338			ALU70023.1
OG0006339			ALU70026.1
OG0006340			ALU70031.1
OG0006341			ALU70032.1
OG0006342			ALU70033.1
OG0006343			ALU70034.1
OG0006344			ALU70035.1
OG0006345			ALU70036.1
OG0006346			ALU70041.1
OG0006347			ALU70044.1
OG0006348			ALU70045.1
OG0006349			ALU70053.1
OG0006350			ALU70054.1
OG0006351			ALU70056.1
OG0006352			ALU70057.1
OG0006353			ALU70058.1
OG0006354			ALU70059.1
OG0006355			ALU70060.1
OG0006356			ALU70061.1
OG0006357			ALU70063.1
OG0006358			ALU70064.1
OG0006359			ALU70069.1
OG0006360			ALU70071.1
OG0006361			ALU70075.1
OG0006362			ALU70077.1
OG0006363			ALU70078.1
OG0006364			ALU70081.1
OG0006365			ALU70084.1
OG0006366			ALU70087.1
OG0006367			ALU70091.1
OG0006368			ALU70092.1
OG0006369			ALU70094.1
OG0006370			ALU70095.1
OG0006371			ALU70096.1
OG0006372			ALU70097.1
OG0006373			ALU70098.1
OG0006374			ALU70102.1
OG0006375			ALU70104.1
OG0006376			ALU70106.1
OG0006377			ALU70107.1
OG0006378			ALU70111.1
OG0006379			ALU70112.1
OG0006380			ALU70113.1
OG0006381			ALU70114.1
OG0006382			ALU70115.1
OG0006383			ALU70116.1
OG0006384			ALU70118.1
OG0006385			ALU70119.1
OG0006386			ALU70124.1
OG0006387			ALU70125.1
OG0006388			ALU70126.1
OG0006389			ALU70128.1
OG0006390			ALU70129.1
OG0006391			ALU70131.1
OG0006392			ALU70132.1
OG0006393			ALU70135.1
OG0006394			ALU70136.1
OG0006395			ALU70137.1
OG0006396			ALU70138.1
OG0006397			ALU70141.1
OG0006398			ALU70143.1
OG0006399			ALU70144.1
OG0006400			ALU70146.1
OG0006401			ALU70147.1
OG0006402			ALU70150.1
OG0006403			ALU70153.1
OG0006404			ALU70157.1
OG0006405			ALU70162.1
OG0006406			ALU70166.1
OG0006407			ALU70167.1
OG0006408			ALU70168.1
OG0006409			ALU70169.1
OG0006410			ALU70171.1
OG0006411			ALU70172.1
OG0006412			ALU70175.1
OG0006413			ALU70180.1
OG0006414			ALU70188.1
OG0006415			ALU70191.1
OG0006416			ALU70197.1
OG0006417			ALU70198.1
OG0006418			ALU70199.1
OG0006419			ALU70200.1
OG0006420			ALU70205.1
OG0006421			ALU70207.1
OG0006422			ALU70219.1
OG0006423			ALU70221.1
OG0006424			ALU70222.1
OG0006425			ALU70225.1
OG0006426			ALU70240.1
OG0006427			ALU70241.1
OG0006428			ALU70243.1
OG0006429			ALU70249.1
OG0006430			ALU70254.1
OG0006431			ALU70255.1
OG0006432			ALU70256.1
OG0006433			ALU70259.1
OG0006434			ALU70260.1
OG0006435			ALU70261.1
OG0006436			ALU70263.1
OG0006437			ALU70268.1
OG0006438			ALU70269.1
OG0006439			ALU70275.1
OG0006440			ALU70276.1
OG0006441			ALU70278.1
OG0006442			ALU70280.1
OG0006443			ALU70284.1
OG0006444			ALU70288.1
OG0006445			ALU70289.1
OG0006446			ALU70290.1
OG0006447			ALU70292.1
OG0006448			ALU70296.1
OG0006449			ALU70297.1
OG0006450			ALU70302.1
OG0006451			ALU70308.1
OG0006452			ALU70309.1
OG0006453			ALU70317.1
OG0006454			ALU70318.1
OG0006455			ALU70323.1
OG0006456			ALU70324.1
OG0006457			ALU70327.1
OG0006458			ALU70328.1
OG0006459			ALU70330.1
OG0006460			ALU70331.1
OG0006461			ALU70333.1
OG0006462			ALU70334.1
OG0006463			ALU70346.1
OG0006464			ALU70347.1
OG0006465			ALU70350.1
OG0006466			ALU70358.1
OG0006467			ALU70360.1
OG0006468			ALU70361.1
OG0006469			ALU70362.1
OG0006470			ALU70373.1
OG0006471			ALU70377.1
OG0006472			ALU70382.1
OG0006473			ALU70383.1
OG0006474			ALU70388.1
OG0006475			ALU70390.1
OG0006476			ALU70391.1
OG0006477			ALU70392.1
OG0006478			ALU70394.1
OG0006479			ALU70400.1
OG0006480			ALU70402.1
OG0006481			ALU70403.1
OG0006482			ALU70413.1
OG0006483			ALU70417.1
OG0006484			ALU70422.1
OG0006485			ALU70423.1
OG0006486			ALU70426.1
OG0006487			ALU70427.1
OG0006488			ALU70428.1
OG0006489			ALU70433.1
OG0006490			ALU70438.1
OG0006491			ALU70439.1
OG0006492			ALU70441.1
OG0006493			ALU70442.1
OG0006494			ALU70443.1
OG0006495			ALU70447.1
OG0006496			ALU70448.1
OG0006497			ALU70449.1
OG0006498			ALU70450.1
OG0006499			ALU70451.1
OG0006500			ALU70454.1
OG0006501			ALU70455.1
OG0006502			ALU70456.1
OG0006503			ALU70457.1
OG0006504			ALU70461.1
OG0006505			ALU70465.1
OG0006506			ALU70466.1
OG0006507			ALU70472.1
OG0006508			ALU70473.1
OG0006509			ALU70474.1
OG0006510			ALU70476.1
OG0006511			ALU70478.1
OG0006512			ALU70481.1
OG0006513			ALU70483.1
OG0006514			ALU70486.1
OG0006515			ALU70487.1
OG0006516			ALU70490.1
OG0006517			ALU70494.1
OG0006518			ALU70495.1
OG0006519			ALU70499.1
OG0006520			ALU70501.1
OG0006521			ALU70503.1
OG0006522			ALU70506.1
OG0006523			ALU70513.1
OG0006524			ALU70517.1
OG0006525			ALU70518.1
OG0006526			ALU70519.1
OG0006527			ALU70521.1
OG0006528			ALU70522.1
OG0006529			ALU70523.1
OG0006530			ALU70527.1
OG0006531			ALU70528.1
OG0006532			ALU70532.1
OG0006533			ALU70534.1
OG0006534			ALU70537.1
OG0006535			ALU70540.1
OG0006536			ALU70543.1
OG0006537			ALU70544.1
OG0006538			ALU70548.1
OG0006539			ALU70550.1
OG0006540			ALU70556.1
OG0006541			ALU70559.1
OG0006542			ALU70562.1
OG0006543			ALU70565.1
OG0006544			ALU70566.1
OG0006545			ALU70567.1
OG0006546			ALU70569.1
OG0006547			ALU70573.1
OG0006548			ALU70575.1
OG0006549			ALU70577.1
OG0006550			ALU70578.1
OG0006551			ALU70579.1
OG0006552			ALU70582.1
OG0006553			ALU70591.1
OG0006554			ALU70596.1
OG0006555			ALU70597.1
OG0006556			ALU70599.1
OG0006557			ALU70601.1
OG0006558			ALU70603.1
OG0006559			ALU70605.1
OG0006560			ALU70606.1
OG0006561			ALU70609.1
OG0006562			ALU70612.1
OG0006563			ALU70619.1
OG0006564			ALU70626.1
OG0006565			ALU70628.1
OG0006566			ALU70632.1
OG0006567			ALU70641.1
OG0006568			ALU70642.1
OG0006569			ALU70644.1
OG0006570			ALU70646.1
OG0006571			ALU70647.1
OG0006572			ALU70649.1
OG0006573			ALU70652.1
OG0006574			ALU70653.1
OG0006575			ALU70655.1
OG0006576			ALU70656.1
OG0006577			ALU70660.1
OG0006578			ALU70665.1
OG0006579			ALU70672.1
OG0006580			ALU70673.1
OG0006581			ALU70674.1
OG0006582			ALU70681.1
OG0006583			ALU70682.1
OG0006584			ALU70683.1
OG0006585			ALU70684.1
OG0006586			ALU70687.1
OG0006587			ALU70689.1
OG0006588			ALU70693.1
OG0006589			ALU70696.1
OG0006590			ALU70698.1
OG0006591			ALU70702.1
OG0006592			ALU70706.1
OG0006593			ALU70711.1
OG0006594			ALU70712.1
OG0006595			ALU70714.1
OG0006596			ALU70720.1
OG0006597			ALU70722.1
OG0006598			ALU70727.1
OG0006599			ALU70728.1
OG0006600			ALU70729.1
OG0006601			ALU70731.1
OG0006602			ALU70747.1
OG0006603			ALU70748.1
OG0006604			ALU70750.1
OG0006605			ALU70766.1
OG0006606			ALU70767.1
OG0006607			ALU70768.1
OG0006608			ALU70771.1
OG0006609			ALU70774.1
OG0006610			ALU70781.1
OG0006611			ALU70783.1
OG0006612			ALU70789.1
OG0006613			ALU70795.1
OG0006614			ALU70796.1
OG0006615			ALU70817.1
OG0006616			ALU70820.1
OG0006617			ALU70821.1
OG0006618			ALU70823.1
OG0006619			ALU70825.1
OG0006620			ALU70829.1
OG0006621			ALU70830.1
OG0006622			ALU70840.1
OG0006623			ALU70841.1
OG0006624			ALU70842.1
OG0006625			ALU70844.1
OG0006626			ALU70845.1
OG0006627			ALU70846.1
OG0006628			ALU70848.1
OG0006629			ALU70849.1
OG0006630			ALU70850.1
OG0006631			ALU70851.1
OG0006632			ALU70870.1
OG0006633			ALU70871.1
OG0006634			ALU70875.1
OG0006635			ALU70877.1
OG0006636			ALU70878.1
OG0006637			ALU70880.1
OG0006638			ALU70882.1
OG0006639			ALU70883.1
OG0006640			ALU70884.1
OG0006641			ALU70888.1
OG0006642			ALU70889.1
OG0006643			ALU70891.1
OG0006644			ALU70892.1
OG0006645			ALU70893.1
OG0006646			ALU70894.1
OG0006647			ALU70896.1
OG0006648			ALU70897.1
OG0006649			ALU70898.1
OG0006650			ALU70899.1
OG0006651			ALU70900.1
OG0006652			ALU70901.1
OG0006653			ALU70907.1
OG0006654			ALU70909.1
OG0006655			ALU70910.1
OG0006656			ALU70911.1
OG0006657			ALU70912.1
OG0006658			ALU70913.1
OG0006659			ALU70917.1
OG0006660			ALU70918.1
OG0006661			ALU70919.1
OG0006662			ALU70922.1
OG0006663			ALU70923.1
OG0006664			ALU70927.1
OG0006665			ALU70929.1
OG0006666			ALU70932.1
OG0006667			ALU70933.1
OG0006668			ALU70934.1
OG0006669			ALU70939.1
OG0006670			ALU70940.1
OG0006671			ALU70941.1
OG0006672			ALU70943.1
OG0006673			ALU70945.1
OG0006674			ALU70946.1
OG0006675			ALU70947.1
OG0006676			ALU70948.1
OG0006677			ALU70949.1
OG0006678			ALU70950.1
OG0006679			ALU70951.1
OG0006680			ALU70954.1
OG0006681			ALU70955.1
OG0006682			ALU70956.1
OG0006683			ALU70962.1
OG0006684			ALU70963.1
OG0006685			ALU70964.1
OG0006686			ALU70967.1
OG0006687			ALU70968.1
OG0006688			ALU70971.1
OG0006689			ALU70974.1
OG0006690			ALU70976.1
OG0006691			ALU70977.1
OG0006692			ALU70978.1
OG0006693			ALU70979.1
OG0006694			ALU70980.1
OG0006695			ALU70983.1
OG0006696			ALU70984.1
OG0006697			ALU70986.1
OG0006698			ALU70989.1
OG0006699			ALU70993.1
OG0006700			ALU70994.1
OG0006701			ALU70997.1
OG0006702			ALU70998.1
OG0006703			ALU70999.1
OG0006704			ALU71004.1
OG0006705			ALU71006.1
OG0006706			ALU71007.1
OG0006707			ALU71008.1
OG0006708			ALU71009.1
OG0006709			ALU71010.1
OG0006710			ALU71011.1
OG0006711			ALU71013.1
OG0006712			ALU71015.1
OG0006713			ALU71018.1
OG0006714			ALU71019.1
OG0006715			ALU71023.1
OG0006716			ALU71036.1
OG0006717			ALU71040.1
OG0006718			ALU71041.1
OG0006719			ALU71042.1
OG0006720			ALU71043.1
OG0006721			ALU71044.1
OG0006722			ALU71050.1
OG0006723			ALU71051.1
OG0006724			ALU71053.1
OG0006725			ALU71054.1
OG0006726			ALU71055.1
OG0006727			ALU71058.1
OG0006728			ALU71067.1
OG0006729			ALU71073.1
OG0006730			ALU71076.1
OG0006731			ALU71079.1
OG0006732			ALU71083.1
OG0006733			ALU71085.1
OG0006734			ALU71090.1
OG0006735			ALU71097.1
OG0006736			ALU71098.1
OG0006737			ALU71103.1
OG0006738			ALU71104.1
OG0006739			ALU71109.1
OG0006740			ALU71110.1
OG0006741			ALU71111.1
OG0006742			ALU71115.1
OG0006743			ALU71117.1
OG0006744			ALU71119.1
OG0006745			ALU71123.1
OG0006746			ALU71125.1
OG0006747			ALU71127.1
OG0006748			ALU71129.1
OG0006749			ALU71130.1
OG0006750			ALU71132.1
OG0006751			ALU71133.1
OG0006752			ALU71135.1
OG0006753			ALU71138.1
OG0006754			ALU71141.1
OG0006755			ALU71142.1
OG0006756			ALU71145.1
OG0006757			ALU71146.1
OG0006758			ALU71149.1
OG0006759			ALU71150.1
OG0006760			ALU71153.1
OG0006761			ALU71160.1
OG0006762			ALU71162.1
OG0006763			ALU71168.1
OG0006764			ALU71170.1
OG0006765			ALU71171.1
OG0006766			ALU71176.1
OG0006767			ALU71181.1
OG0006768			ALU71183.1
OG0006769			ALU71184.1
OG0006770			ALU71187.1
OG0006771			ALU71190.1
OG0006772			ALU71191.1
OG0006773			ALU71193.1
OG0006774			ALU71195.1
OG0006775			ALU71197.1
OG0006776			ALU71198.1
OG0006777			ALU71199.1
OG0006778			ALU71204.1
OG0006779			ALU71206.1
OG0006780			ALU71207.1
OG0006781			ALU71212.1
OG0006782			ALU71224.1
OG0006783			ALU71225.1
OG0006784			ALU71226.1
OG0006785			ALU71227.1
OG0006786			ALU71228.1
OG0006787			ALU71229.1
OG0006788			ALU71230.1
OG0006789			ALU71231.1
OG0006790			ALU71239.1
OG0006791			ALU71240.1
OG0006792			ALU71241.1
OG0006793			ALU71242.1
OG0006794			ALU71243.1
OG0006795			ALU71244.1
OG0006796			ALU71246.1
OG0006797			ALU71251.1
OG0006798			ALU71255.1
OG0006799			ALU71256.1
OG0006800			ALU71258.1
OG0006801			ALU71260.1
OG0006802			ALU71261.1
OG0006803			ALU71262.1
OG0006804			ALU71263.1
OG0006805			ALU71265.1
OG0006806			ALU71266.1
OG0006807			ALU71269.1
OG0006808			ALU71281.1
OG0006809			ALU71282.1
OG0006810			ALU71284.1
OG0006811			ALU71285.1
OG0006812			ALU71286.1
OG0006813			ALU71289.1
OG0006814			ALU71291.1
OG0006815			ALU71294.1
OG0006816			ALU71295.1
OG0006817			ALU71297.1
OG0006818			ALU71298.1
OG0006819			ALU71299.1
OG0006820			ALU71303.1
OG0006821			ALU71312.1
OG0006822			ALU71315.1
OG0006823			ALU71318.1
OG0006824			ALU71330.1
OG0006825			ALU71333.1
OG0006826			ALU71335.1
OG0006827			ALU71336.1
OG0006828			ALU71337.1
OG0006829			ALU71338.1
OG0006830			ALU71342.1
OG0006831			ALU71343.1
OG0006832			ALU71347.1
OG0006833			ALU71349.1
OG0006834			ALU71351.1
OG0006835			ALU71353.1
OG0006836			ALU71354.1
OG0006837			ALU71356.1
OG0006838			ALU71357.1
OG0006839			ALU71360.1
OG0006840			ALU71362.1
OG0006841			ALU71368.1
OG0006842			ALU71370.1
OG0006843			ALU71372.1
OG0006844			ALU71373.1
OG0006845			ALU71374.1
OG0006846			ALU71375.1
OG0006847			ALU71377.1
OG0006848			ALU71379.1
OG0006849			ALU71380.1
OG0006850			ALU71381.1
OG0006851			ALU71382.1
OG0006852			ALU71383.1
OG0006853			ALU71385.1
OG0006854			ALU71386.1
OG0006855			ALU71388.1
OG0006856			ALU71398.1
OG0006857			ALU71399.1
OG0006858			ALU71401.1
OG0006859			ALU71403.1
OG0006860			ALU71404.1
OG0006861			ALU71406.1
OG0006862			ALU71409.1
OG0006863			ALU71410.1
OG0006864			ALU71420.1
OG0006865			ALU71423.1
OG0006866			ALU71424.1
OG0006867			ALU71428.1
OG0006868			ALU71431.1
OG0006869			ALU71433.1
OG0006870			ALU71434.1
OG0006871			ALU71444.1
OG0006872			ALU71449.1
OG0006873			ALU71458.1
OG0006874			ALU71464.1
OG0006875			ALU71467.1
OG0006876			ALU71469.1
OG0006877			ALU71472.1
OG0006878			ALU71473.1
OG0006879			ALU71474.1
OG0006880			ALU71475.1
OG0006881			ALU71476.1
OG0006882			ALU71478.1
OG0006883			ALU71479.1
OG0006884			ALU71482.1
OG0006885			ALU71486.1
OG0006886			ALU71488.1
OG0006887			ALU71489.1
OG0006888			ALU71505.1
OG0006889			ALU71507.1
OG0006890			ALU71509.1
OG0006891			ALU71515.1
OG0006892			ALU71516.1
OG0006893			ALU71519.1
OG0006894			ALU71528.1
OG0006895			ALU71535.1
OG0006896			ALU71540.1
OG0006897			ALU71550.1
OG0006898			ALU71552.1
OG0006899			ALU71554.1
OG0006900			ALU71556.1
OG0006901			ALU71562.1
OG0006902			ALU71571.1
OG0006903			ALU71574.1
OG0006904			ALU71581.1
OG0006905			ALU71585.1
OG0006906			ALU71588.1
OG0006907			ALU71592.1
OG0006908			ALU71595.1
OG0006909			ALU71596.1
OG0006910			ALU71598.1
OG0006911			ALU71600.1
OG0006912			ALU71601.1
OG0006913			ALU71604.1
OG0006914			ALU71607.1
OG0006915			ALU71614.1
OG0006916			ALU71615.1
OG0006917			ALU71618.1
OG0006918			ALU71623.1
OG0006919			ALU71626.1
OG0006920			ALU71632.1
OG0006921			ALU71634.1
OG0006922			ALU71635.1
OG0006923			ALU71636.1
OG0006924			ALU71637.1
OG0006925			ALU71643.1
OG0006926			ALU71644.1
OG0006927			ALU71645.1
OG0006928			ALU71646.1
OG0006929			ALU71647.1
OG0006930			ALU71648.1
OG0006931			ALU71658.1
OG0006932			ALU71661.1
OG0006933			ALU71662.1
OG0006934			ALU71666.1
OG0006935			ALU71667.1
OG0006936			ALU71668.1
OG0006937			ALU71671.1
OG0006938			ALU71676.1
OG0006939			ALU71677.1
OG0006940			ALU71679.1
OG0006941			ALU71680.1
OG0006942			ALU71683.1
OG0006943			ALU71686.1
OG0006944			ALU71691.1
OG0006945			ALU71692.1
OG0006946			ALU71693.1
OG0006947			ALU71695.1
OG0006948			ALU71696.1
OG0006949			ALU71697.1
OG0006950			ALU71698.1
OG0006951			ALU71699.1
OG0006952			ALU71702.1
OG0006953			ALU71707.1
OG0006954			ALU71709.1
OG0006955			ALU71711.1
OG0006956			ALU71712.1
OG0006957			ALU71713.1
OG0006958			ALU71715.1
OG0006959			ALU71716.1
OG0006960			ALU71718.1
OG0006961			ALU71719.1
OG0006962			ALU71722.1
OG0006963			ALU71724.1
OG0006964			ALU71725.1
OG0006965			ALU71728.1
OG0006966			ALU71734.1
OG0006967			ALU71737.1
OG0006968			ALU71741.1
OG0006969			ALU71742.1
OG0006970			ALU71743.1
OG0006971			ALU71745.1
OG0006972			ALU71751.1
OG0006973			ALU71752.1
OG0006974			ALU71753.1
OG0006975			ALU71754.1
OG0006976			ALU71755.1
OG0006977			ALU71757.1
OG0006978			ALU71758.1
OG0006979			ALU71760.1
OG0006980			ALU71762.1
OG0006981			ALU71765.1
OG0006982			ALU71770.1
OG0006983			ALU71774.1
OG0006984			ALU71775.1
OG0006985			ALU71776.1
OG0006986			ALU71780.1
OG0006987			ALU71791.1
OG0006988			ALU71792.1
OG0006989			ALU71794.1
OG0006990			ALU71800.1
OG0006991			ALU71805.1
OG0006992			ALU71806.1
OG0006993			ALU71807.1
OG0006994			ALU71809.1
OG0006995			ALU71812.1
OG0006996			ALU71813.1
OG0006997			ALU71816.1
OG0006998			ALU71818.1
OG0006999			ALU71826.1
OG0007000			ALU71827.1
OG0007001			ALU71835.1
OG0007002			ALU71837.1
OG0007003			ALU71838.1
OG0007004			ALU71839.1
OG0007005			ALU71847.1
OG0007006			ALU71848.1
OG0007007			ALU71853.1
OG0007008			ALU71854.1
OG0007009			ALU71857.1
OG0007010			ALU71860.1
OG0007011			ALU71861.1
OG0007012			ALU71862.1
OG0007013			ALU71868.1
OG0007014			ALU71879.1
OG0007015			ALU71883.1
OG0007016			ALU71884.1
OG0007017			ALU71888.1
OG0007018			ALU71889.1
OG0007019			ALU71891.1
OG0007020			ALU71893.1
OG0007021			ALU71894.1
OG0007022			ALU71897.1
OG0007023			ALU71901.1
OG0007024			ALU71902.1
OG0007025			ALU71904.1
OG0007026			ALU71908.1
OG0007027			ALU71911.1
OG0007028			ALU71912.1
OG0007029			ALU71913.1
OG0007030			ALU71917.1
OG0007031			ALU71923.1
OG0007032			ALU71926.1
OG0007033			ALU71929.1
OG0007034			ALU71930.1
OG0007035			ALU71933.1
OG0007036			ALU71939.1
OG0007037			ALU71941.1
OG0007038			ALU71942.1
OG0007039			ALU71943.1
OG0007040			ALU71945.1
OG0007041			ALU71946.1
OG0007042			ALU71947.1
OG0007043			ALU71950.1
OG0007044			ALU71955.1
OG0007045			ALU71957.1
OG0007046			ALU71958.1
OG0007047			ALU71960.1
OG0007048			ALU71964.1
OG0007049			ALU71965.1
OG0007050			ALU71967.1
OG0007051			ALU71968.1
OG0007052			ALU71974.1
OG0007053			ALU71980.1
OG0007054			ALU71981.1
OG0007055			ALU71982.1
OG0007056			ALU71986.1
OG0007057			ALU71987.1
OG0007058			ALU71988.1
OG0007059			ALU71990.1
OG0007060			ALU71992.1
OG0007061			ALU71993.1
OG0007062			ALU72029.1
OG0007063			ALU72030.1
OG0007064			ALU72031.1
OG0007065			ALU72032.1
OG0007066			ALU72033.1
OG0007067			ALU72042.1
OG0007068			ALU72049.1
OG0007069			ALU72057.1
OG0007070			ALU72060.1
OG0007071			ALU72061.1
OG0007072			ALU72062.1
OG0007073			ALU72063.1
OG0007074			ALU72064.1
OG0007075			ALU72065.1
OG0007076			ALU72069.1
OG0007077			ALU72070.1
OG0007078			ALU72075.1
OG0007079			ALU72077.1
OG0007080			ALU72079.1
OG0007081			ALU72080.1
OG0007082			ALU72082.1
OG0007083			ALU72084.1
OG0007084			ALU72085.1
OG0007085			ALU72086.1
OG0007086			ALU72087.1
OG0007087			ALU72089.1
OG0007088			ALU72090.1
OG0007089			ALU72094.1
OG0007090			ALU72098.1
OG0007091			ALU72101.1
OG0007092			ALU72102.1
OG0007093			ALU72114.1
OG0007094			ALU72115.1
OG0007095			ALU72117.1
OG0007096			ALU72118.1
OG0007097			ALU72119.1
OG0007098			ALU72120.1
OG0007099			ALU72121.1
OG0007100			ALU72122.1
OG0007101			ALU72131.1
OG0007102			ALU72136.1
OG0007103			ALU72137.1
OG0007104			ALU72138.1
OG0007105			ALU72142.1
OG0007106			ALU72143.1
OG0007107			ALU72152.1
OG0007108			ALU72155.1
OG0007109			ALU72159.1
OG0007110			ALU72166.1
OG0007111			ALU72169.1
OG0007112			ALU72173.1
OG0007113			ALU72174.1
OG0007114			ALU72175.1
OG0007115			ALU72177.1
OG0007116			ALU72187.1
OG0007117			ALU72195.1
OG0007118			ALU72196.1
OG0007119			ALU72197.1
OG0007120			ALU72198.1
OG0007121			ALU72199.1
OG0007122			ALU72201.1
OG0007123			ALU72204.1
OG0007124			ALU72209.1
OG0007125			ALU72210.1
OG0007126			ALU72218.1
OG0007127			ALU72222.1
OG0007128			ALU72224.1
OG0007129			ALU72225.1
OG0007130			ALU72226.1
OG0007131			ALU72227.1
OG0007132			ALU72229.1
OG0007133			ALU72233.1
OG0007134			ALU72239.1
OG0007135			ALU72243.1
OG0007136			ALU72245.1
OG0007137			ALU72246.1
OG0007138			ALU72248.1
OG0007139			ALU72251.1
OG0007140			ALU72252.1
OG0007141			ALU72253.1
OG0007142			ALU72256.1
OG0007143			ALU72258.1
OG0007144			ALU72259.1
OG0007145			ALU72261.1
OG0007146			ALU72266.1
OG0007147			ALU72272.1
OG0007148			ALU72276.1
OG0007149			ALU72278.1
OG0007150			ALU72280.1
OG0007151			ALU72284.1
OG0007152			ALU72285.1
OG0007153			ALU72287.1
OG0007154			ALU72290.1
OG0007155			ALU72292.1
OG0007156			ALU72295.1
OG0007157			ALU72300.1
OG0007158			ALU72302.1
OG0007159			ALU72303.1
OG0007160			ALU72304.1
OG0007161			ALU72309.1
OG0007162			ALU72310.1
OG0007163			ALU72311.1
OG0007164			ALU72312.1
OG0007165			ALU72327.1
OG0007166			ALU72328.1
OG0007167			ALU72330.1
OG0007168			ALU72334.1
OG0007169			ALU72340.1
OG0007170			ALU72346.1
OG0007171			ALU72349.1
OG0007172			ALU72355.1
OG0007173			ALU72356.1
OG0007174			ALU72358.1
OG0007175			ALU72360.1
OG0007176			ALU72362.1
OG0007177			ALU72368.1
OG0007178			ALU72369.1
OG0007179			ALU72370.1
OG0007180			ALU72375.1
OG0007181			ALU72377.1
OG0007182			ALU72380.1
OG0007183			ALU72381.1
OG0007184			ALU72385.1
OG0007185			ALU72393.1
OG0007186			ALU72396.1
OG0007187			ALU72397.1
OG0007188			ALU72399.1
OG0007189			ALU72404.1
OG0007190			ALU72405.1
OG0007191			ALU72412.1
OG0007192			ALU72413.1
OG0007193			ALU72420.1
OG0007194			ALU72428.1
OG0007195			ALU72429.1
OG0007196			ALU72430.1
OG0007197			ALU72432.1
OG0007198			ALU72433.1
OG0007199			ALU72436.1
OG0007200			ALU72440.1
OG0007201			ALU72441.1
OG0007202			ALU72442.1
OG0007203			ALU72443.1
OG0007204			ALU72445.1
OG0007205			ALU72447.1
OG0007206			ALU72450.1
OG0007207			ALU72455.1
OG0007208			ALU72457.1
OG0007209			ALU72458.1
OG0007210			ALU72459.1
OG0007211			ALU72464.1
OG0007212			ALU72467.1
OG0007213			ALU72469.1
OG0007214			ALU72470.1
OG0007215			ALU72471.1
OG0007216			ALU72472.1
OG0007217			ALU72479.1
OG0007218			ALU72480.1
OG0007219			ALU72487.1
OG0007220			ALU72490.1
OG0007221			ALU72495.1
OG0007222			ALU72499.1
OG0007223			ALU72500.1
OG0007224			ALU72501.1
OG0007225			ALU72502.1
OG0007226			ALU72503.1
OG0007227			ALU72505.1
OG0007228			ALU72510.1
OG0007229			ALU72513.1
OG0007230			ALU72514.1
OG0007231			ALU72521.1
OG0007232			ALU72527.1
OG0007233			ALU72529.1
OG0007234			ALU72535.1
OG0007235			ALU72537.1
OG0007236			ALU72539.1
OG0007237			ALU72542.1
OG0007238			ALU72549.1
OG0007239			ALU72550.1
OG0007240			ALU72552.1
OG0007241			ALU72558.1
OG0007242			ALU72563.1
OG0007243			ALU72567.1
OG0007244			ALU72568.1
OG0007245			ALU72569.1
OG0007246			ALU72570.1
OG0007247			ALU72577.1
OG0007248			ALU72581.1
OG0007249			ALU72582.1
OG0007250			ALU72583.1
OG0007251			ALU72589.1
OG0007252			ALU72592.1
OG0007253			ALU72595.1
OG0007254			ALU72599.1
OG0007255			ALU72600.1
OG0007256			ALU72601.1
OG0007257			ALU72604.1
OG0007258			ALU72608.1
OG0007259			ALU72612.1
OG0007260			ALU72613.1
OG0007261			ALU72614.1
OG0007262			ALU72615.1
OG0007263			ALU72616.1
OG0007264			ALU72617.1
OG0007265			ALU72618.1
OG0007266			ALU72619.1
OG0007267			ALU72620.1
OG0007268			ALU72621.1
OG0007269			ALU72624.1
OG0007270			ALU72625.1
OG0007271			ALU72628.1
OG0007272			ALU72629.1
OG0007273			ALU72632.1
OG0007274			ALU72634.1
OG0007275			ALU72635.1
OG0007276			ALU72636.1
OG0007277			ALU72638.1
OG0007278			ALU72639.1
OG0007279			ALU72640.1
OG0007280			ALU72646.1
OG0007281			ALU72647.1
OG0007282			ALU72649.1
OG0007283			ALU72652.1
OG0007284			ALU72655.1
OG0007285			ALU72657.1
OG0007286			ALU72658.1
OG0007287			ALU72659.1
